YEAR,SCHOOL,EXAM,%FRESCH,%VRBANB,SEX,VRBAND,ETHN,SCHGEN,SCHDEN
3,24,39,47,25,1,2,1,3,1
3,24,4,47,25,1,1,5,3,1
3,24,25,47,25,1,2,7,3,1
3,24,5,47,25,1,1,5,3,1
3,24,20,47,25,1,3,5,3,1
3,24,20,47,25,1,3,5,3,1
3,24,15,47,25,1,1,1,3,1
3,24,3,47,25,1,1,5,3,1
3,24,32,47,25,1,3,1,3,1
3,24,50,47,25,1,2,1,3,1
3,24,55,47,25,1,2,1,3,1
3,24,36,47,25,1,2,1,3,1
3,24,21,47,25,1,3,11,3,1
3,24,12,47,25,1,3,1,3,1
3,24,20,47,25,1,1,2,3,1
3,24,14,47,25,1,3,5,3,1
3,24,26,47,25,1,2,1,3,1
3,24,2,47,25,1,2,1,3,1
3,24,14,47,25,1,3,5,3,1
3,24,35,47,25,1,2,8,3,1
3,24,41,47,25,1,2,1,3,1
3,24,39,47,25,1,2,5,3,1
3,24,35,47,25,1,3,1,3,1
3,24,28,47,25,1,3,5,3,1
3,24,6,47,25,1,2,1,3,1
3,24,17,47,25,1,3,5,3,1
3,24,6,47,25,1,3,1,3,1
3,24,29,47,25,1,3,8,3,1
3,24,4,47,25,1,3,1,3,1
3,24,7,47,25,1,1,5,3,1
3,24,7,47,25,1,1,5,3,1
3,24,23,47,25,1,3,9,3,1
3,24,20,47,25,1,1,5,3,1
3,24,40,47,25,1,2,1,3,1
3,24,10,47,25,1,3,5,3,1
3,24,32,47,25,1,3,1,3,1
3,24,32,47,25,1,3,5,3,1
3,24,17,47,25,1,3,5,3,1
3,24,32,47,25,1,2,1,3,1
3,25,34,67,9,1,3,1,1,1
3,25,11,67,9,1,3,5,1,1
3,25,21,67,9,1,3,1,1,1
3,25,8,67,9,1,1,1,1,1
3,25,4,67,9,0,1,1,1,1
3,25,16,67,9,0,3,5,1,1
3,25,26,67,9,1,1,5,1,1
3,25,2,67,9,0,1,5,1,1
3,25,17,67,9,1,2,5,1,1
3,25,20,67,9,1,3,1,1,1
3,25,16,67,9,1,3,5,1,1
3,25,19,67,9,0,3,5,1,1
3,25,8,67,9,0,1,2,1,1
3,25,5,67,9,1,1,1,1,1
3,25,15,67,9,1,3,5,1,1
3,25,11,67,9,0,3,5,1,1
3,25,8,67,9,1,3,5,1,1
3,25,16,67,9,1,3,5,1,1
3,25,6,67,9,0,1,5,1,1
3,25,42,67,9,1,2,2,1,1
3,25,42,67,9,0,3,9,1,1
3,25,28,67,9,1,3,5,1,1
3,25,15,67,9,1,1,5,1,1
3,25,25,67,9,1,3,5,1,1
3,25,28,67,9,0,3,7,1,1
3,25,22,67,9,1,3,1,1,1
3,25,18,67,9,1,3,5,1,1
3,25,6,67,9,1,1,5,1,1
3,25,14,67,9,1,3,1,1,1
3,25,18,67,9,1,3,1,1,1
3,25,25,67,9,0,1,5,1,1
3,25,4,67,9,1,3,1,1,1
3,25,3,67,9,0,1,11,1,1
3,25,4,67,9,0,1,5,1,1
3,25,21,67,9,1,3,5,1,1
3,25,30,67,9,1,2,1,1,1
3,26,28,51,12,1,3,5,3,1
3,26,4,51,12,1,3,1,3,1
3,26,3,51,12,1,1,1,3,1
3,26,16,51,12,1,3,1,3,1
3,26,9,51,12,1,3,1,3,1
3,26,1,51,12,1,1,1,3,1
3,26,3,51,12,1,1,1,3,1
3,26,5,51,12,1,3,1,3,1
3,26,23,51,12,1,1,10,3,1
3,26,8,51,12,1,3,1,3,1
3,26,24,51,12,1,1,6,3,1
3,26,41,51,12,1,2,4,3,1
3,26,1,51,12,1,1,1,3,1
3,26,4,51,12,1,3,1,3,1
3,26,2,51,12,1,1,1,3,1
3,26,47,51,12,1,2,11,3,1
3,26,26,51,12,1,2,1,3,1
3,26,14,51,12,1,3,4,3,1
3,26,8,51,12,1,3,1,3,1
3,26,38,51,12,1,2,1,3,1
3,26,22,51,12,1,3,1,3,1
3,26,16,51,12,1,1,5,3,1
3,26,12,51,12,1,1,10,3,1
3,26,6,51,12,1,1,10,3,1
3,26,15,51,12,1,3,1,3,1
3,26,37,51,12,1,2,5,3,1
3,26,24,51,12,1,3,1,3,1
3,26,12,51,12,1,1,1,3,1
3,26,21,51,12,1,1,1,3,1
3,26,28,51,12,1,3,10,3,1
3,26,21,51,12,1,3,6,3,1
3,26,39,51,12,1,3,2,3,1
3,26,35,51,12,1,3,11,3,1
3,26,2,51,12,1,3,1,3,1
3,26,22,51,12,1,2,1,3,1
3,26,9,51,12,1,3,10,3,1
3,26,33,51,12,1,3,9,3,1
3,26,5,51,12,1,3,1,3,1
3,26,21,51,12,1,3,5,3,1
3,26,27,51,12,1,3,1,3,1
3,26,24,51,12,1,3,1,3,1
3,26,7,51,12,1,3,5,3,1
3,26,28,51,12,1,1,11,3,1
3,26,22,51,12,1,3,1,3,1
3,26,29,51,12,1,3,5,3,1
3,26,13,51,12,1,3,1,3,1
3,26,12,51,12,1,1,1,3,1
3,26,20,51,12,1,3,1,3,1
3,26,26,51,12,1,3,9,3,1
3,26,34,51,12,1,3,1,3,1
3,26,12,51,12,1,1,1,3,1
3,26,3,51,12,1,3,1,3,1
3,26,17,51,12,1,1,5,3,1
3,26,17,51,12,1,3,6,3,1
3,26,7,51,12,1,1,2,3,1
3,26,32,51,12,1,3,5,3,1
3,26,27,51,12,1,3,6,3,1
3,26,19,51,12,1,2,1,3,1
3,26,15,51,12,1,1,10,3,1
3,26,7,51,12,1,3,1,3,1
3,26,20,51,12,1,1,4,3,1
3,26,13,51,12,1,3,1,3,1
3,26,28,51,12,1,2,7,3,1
3,26,17,51,12,1,2,1,3,1
3,26,44,51,12,1,3,6,3,1
3,26,31,51,12,1,3,5,3,1
3,26,33,51,12,1,3,11,3,1
2,27,16,39,36,0,2,7,2,3
2,27,19,39,36,0,1,5,2,3
2,27,13,39,36,0,2,1,2,3
2,27,15,39,36,0,3,1,2,3
2,27,38,39,36,0,2,1,2,3
2,27,30,39,36,0,2,1,2,3
2,27,30,39,36,0,3,1,2,3
2,27,8,39,36,0,2,1,2,3
2,27,4,39,36,0,2,1,2,3
2,27,22,39,36,0,3,1,2,3
2,27,11,39,36,0,2,1,2,3
2,27,14,39,36,0,3,1,2,3
2,27,16,39,36,0,3,1,2,3
2,27,37,39,36,0,3,11,2,3
2,27,38,39,36,0,2,1,2,3
2,27,14,39,36,0,3,1,2,3
2,27,25,39,36,0,3,5,2,3
2,27,5,39,36,0,3,1,2,3
2,27,46,39,36,0,1,2,2,3
2,27,35,39,36,0,3,1,2,3
2,27,12,39,36,0,2,1,2,3
2,27,6,39,36,0,1,1,2,3
2,27,18,39,36,0,2,1,2,3
2,27,33,39,36,0,2,1,2,3
2,27,13,39,36,0,3,5,2,3
2,27,6,39,36,0,3,1,2,3
2,27,33,39,36,0,3,1,2,3
2,27,33,39,36,0,2,1,2,3
2,27,21,39,36,0,2,1,2,3
2,27,8,39,36,0,2,5,2,3
2,27,41,39,36,0,3,1,2,3
2,27,20,39,36,0,3,5,2,3
2,27,10,39,36,0,2,1,2,3
2,27,37,39,36,0,2,1,2,3
2,27,15,39,36,0,2,1,2,3
2,27,12,39,36,0,3,5,2,3
2,27,5,39,36,0,1,1,2,3
2,27,10,39,36,0,1,1,2,3
2,27,6,39,36,0,1,1,2,3
2,27,18,39,36,0,2,1,2,3
2,27,13,39,36,0,2,1,2,3
2,27,14,39,36,0,3,1,2,3
2,27,5,39,36,0,1,7,2,3
2,27,45,39,36,0,1,1,2,3
2,27,34,39,36,0,2,1,2,3
2,27,14,39,36,0,3,11,2,3
2,27,48,39,36,0,2,1,2,3
2,27,30,39,36,0,3,1,2,3
2,27,20,39,36,0,3,1,2,3
2,27,33,39,36,0,2,7,2,3
2,27,21,39,36,0,2,1,2,3
2,27,26,39,36,0,2,1,2,3
2,27,41,39,36,0,2,1,2,3
2,27,5,39,36,0,3,1,2,3
2,27,41,39,36,0,2,1,2,3
2,27,30,39,36,0,3,1,2,3
2,27,4,39,36,0,3,1,2,3
2,27,10,39,36,0,3,1,2,3
2,27,16,39,36,0,2,1,2,3
2,27,33,39,36,0,3,7,2,3
2,27,23,39,36,0,2,1,2,3
2,27,9,39,36,0,1,7,2,3
2,27,32,39,36,0,2,1,2,3
2,27,23,39,36,0,3,1,2,3
2,27,13,39,36,0,2,1,2,3
2,27,11,39,36,0,3,11,2,3
2,27,27,39,36,0,3,1,2,3
2,27,17,39,36,0,3,2,2,3
2,27,33,39,36,0,3,1,2,3
2,27,1,39,36,0,3,1,2,3
2,27,6,39,36,0,2,1,2,3
3,27,13,39,31,0,1,1,2,3
3,27,45,39,31,0,2,10,2,3
3,27,19,39,31,0,3,5,2,3
3,27,26,39,31,0,2,1,2,3
3,27,2,39,31,0,1,5,2,3
3,27,24,39,31,0,3,1,2,3
3,27,4,39,31,0,3,1,2,3
3,27,32,39,31,0,2,1,2,3
3,27,5,39,31,0,3,5,2,3
3,27,5,39,31,0,1,1,2,3
3,27,7,39,31,0,3,1,2,3
3,27,16,39,31,0,3,1,2,3
3,27,24,39,31,0,1,11,2,3
3,27,68,39,31,0,2,7,2,3
3,27,4,39,31,0,3,5,2,3
3,27,42,39,31,0,2,11,2,3
3,27,31,39,31,0,3,1,2,3
3,27,11,39,31,0,3,1,2,3
3,27,16,39,31,0,3,1,2,3
3,27,6,39,31,0,1,11,2,3
3,27,27,39,31,0,2,11,2,3
3,27,21,39,31,0,3,1,2,3
3,27,28,39,31,0,3,1,2,3
3,27,4,39,31,0,1,11,2,3
3,27,31,39,31,0,3,1,2,3
3,27,25,39,31,0,2,1,2,3
3,27,5,39,31,0,3,11,2,3
3,27,27,39,31,0,1,11,2,3
3,27,4,39,31,0,1,1,2,3
3,27,23,39,31,0,3,1,2,3
3,27,16,39,31,0,1,1,2,3
3,27,5,39,31,0,1,1,2,3
3,27,8,39,31,0,1,1,2,3
3,27,14,39,31,0,2,5,2,3
3,27,20,39,31,0,3,1,2,3
3,27,18,39,31,0,3,1,2,3
3,27,25,39,31,0,3,1,2,3
3,27,28,39,31,0,3,1,2,3
3,27,8,39,31,0,2,1,2,3
3,27,8,39,31,0,1,1,2,3
3,27,55,39,31,0,2,11,2,3
3,27,10,39,31,0,2,5,2,3
3,27,2,39,31,0,3,1,2,3
3,27,30,39,31,0,3,1,2,3
3,27,8,39,31,0,3,1,2,3
3,27,61,39,31,0,2,1,2,3
3,27,53,39,31,0,3,7,2,3
3,27,50,39,31,0,2,1,2,3
3,27,42,39,31,0,2,1,2,3
3,27,15,39,31,0,2,1,2,3
3,27,25,39,31,0,2,1,2,3
3,27,25,39,31,0,3,1,2,3
3,27,10,39,31,0,3,5,2,3
3,27,26,39,31,0,2,7,2,3
3,27,44,39,31,0,2,7,2,3
3,27,58,39,31,0,2,1,2,3
3,27,12,39,31,0,1,1,2,3
3,27,7,39,31,0,1,1,2,3
3,27,17,39,31,0,3,1,2,3
3,27,26,39,31,0,2,11,2,3
3,27,33,39,31,0,3,11,2,3
3,27,10,39,31,0,3,1,2,3
3,27,31,39,31,0,2,1,2,3
3,27,3,39,31,0,1,1,2,3
3,27,18,39,31,0,1,11,2,3
3,27,16,39,31,0,2,1,2,3
3,27,25,39,31,0,3,5,2,3
3,27,26,39,31,0,2,1,2,3
3,27,32,39,31,0,2,11,2,3
3,27,26,39,31,0,3,1,2,3
3,27,14,39,31,0,3,1,2,3
3,27,56,39,31,0,3,1,2,3
3,27,19,39,31,0,3,1,2,3
3,27,31,39,31,0,3,1,2,3
3,27,36,39,31,0,2,1,2,3
2,28,47,24,23,1,2,1,3,3
2,28,6,24,23,1,3,1,3,3
2,28,13,24,23,1,3,1,3,3
2,28,61,24,23,1,2,1,3,3
2,28,28,24,23,1,3,1,3,3
2,28,40,24,23,1,3,11,3,3
2,28,11,24,23,1,1,1,3,3
2,28,46,24,23,1,2,11,3,3
2,28,45,24,23,1,2,1,3,3
2,28,19,24,23,1,1,1,3,3
2,28,24,24,23,1,2,1,3,3
2,28,13,24,23,1,1,1,3,3
2,28,54,24,23,1,3,11,3,3
2,28,42,24,23,1,2,1,3,3
2,28,38,24,23,1,2,1,3,3
2,28,4,24,23,1,1,1,3,3
2,28,25,24,23,1,3,1,3,3
2,28,53,24,23,1,2,1,3,3
2,28,46,24,23,1,3,1,3,3
2,28,62,24,23,1,2,1,3,3
2,28,55,24,23,1,3,1,3,3
2,28,19,24,23,1,3,1,3,3
2,28,60,24,23,1,2,11,3,3
2,28,29,24,23,1,3,1,3,3
2,28,12,24,23,1,3,1,3,3
2,28,48,24,23,1,3,11,3,3
2,28,25,24,23,1,2,5,3,3
2,28,23,24,23,1,3,1,3,3
2,28,19,24,23,1,3,1,3,3
2,28,6,24,23,1,3,1,3,3
2,28,39,24,23,1,2,11,3,3
2,28,8,24,23,1,1,1,3,3
2,28,10,24,23,1,3,1,3,3
3,28,16,24,28,1,1,1,3,3
3,28,33,24,28,1,3,1,3,3
3,28,46,24,28,1,2,1,3,3
3,28,29,24,28,1,3,5,3,3
3,28,4,24,28,1,3,1,3,3
3,28,12,24,28,1,3,1,3,3
3,28,37,24,28,1,3,11,3,3
3,28,42,24,28,1,2,1,3,3
3,28,35,24,28,1,3,5,3,3
3,28,9,24,28,1,1,1,3,3
3,28,42,24,28,1,2,1,3,3
3,28,41,24,28,1,3,1,3,3
3,28,35,24,28,1,1,5,3,3
3,28,30,24,28,1,3,11,3,3
3,28,57,24,28,1,2,1,3,3
3,28,38,24,28,1,2,1,3,3
3,28,35,24,28,1,2,1,3,3
3,28,26,24,28,1,3,1,3,3
3,28,60,24,28,1,2,1,3,3
3,28,43,24,28,1,2,1,3,3
3,28,56,24,28,1,2,1,3,3
3,28,55,24,28,1,2,1,3,3
3,28,62,24,28,1,2,1,3,3
3,28,30,24,28,1,3,1,3,3
3,28,47,24,28,1,2,1,3,3
3,28,23,24,28,1,1,9,3,3
3,28,39,24,28,1,3,5,3,3
3,28,38,24,28,1,3,5,3,3
3,28,62,24,28,1,3,11,3,3
3,28,47,24,28,1,2,1,3,3
3,28,32,24,28,1,3,3,3,3
3,28,3,24,28,1,3,1,3,3
3,28,56,24,28,1,2,1,3,3
3,28,4,24,28,1,1,1,3,3
3,28,50,24,28,1,2,11,3,3
2,29,25,37,25,0,1,11,2,3
2,29,13,37,25,0,3,1,2,3
2,29,29,37,25,0,3,1,2,3
2,29,3,37,25,0,1,5,2,3
2,29,10,37,25,0,2,1,2,3
2,29,10,37,25,0,3,5,2,3
2,29,43,37,25,0,3,11,2,3
2,29,26,37,25,0,3,1,2,3
2,29,8,37,25,0,3,11,2,3
2,29,11,37,25,0,3,1,2,3
2,29,5,37,25,0,3,1,2,3
2,29,33,37,25,0,3,1,2,3
2,29,8,37,25,0,1,1,2,3
2,29,41,37,25,0,3,1,2,3
2,29,54,37,25,0,3,9,2,3
2,29,37,37,25,0,2,11,2,3
2,29,32,37,25,0,2,1,2,3
2,29,2,37,25,0,3,1,2,3
2,29,29,37,25,0,2,11,2,3
2,29,15,37,25,0,3,5,2,3
2,29,31,37,25,0,3,1,2,3
2,29,48,37,25,0,2,1,2,3
2,29,18,37,25,0,1,11,2,3
2,29,4,37,25,0,3,1,2,3
2,29,24,37,25,0,3,1,2,3
2,29,6,37,25,0,1,1,2,3
2,29,24,37,25,0,3,1,2,3
2,29,47,37,25,0,2,11,2,3
2,29,4,37,25,0,1,5,2,3
2,29,4,37,25,0,1,11,2,3
2,29,8,37,25,0,3,7,2,3
2,29,10,37,25,0,3,11,2,3
2,29,43,37,25,0,2,11,2,3
2,29,15,37,25,0,1,1,2,3
2,29,6,37,25,0,3,1,2,3
2,29,36,37,25,0,2,1,2,3
2,29,14,37,25,0,3,1,2,3
2,29,27,37,25,0,3,11,2,3
2,29,41,37,25,0,2,1,2,3
2,29,42,37,25,0,2,2,2,3
2,29,3,37,25,0,3,1,2,3
2,29,16,37,25,0,1,1,2,3
2,29,7,37,25,0,3,1,2,3
2,29,6,37,25,0,1,1,2,3
2,29,6,37,25,0,1,1,2,3
2,29,13,37,25,0,3,11,2,3
2,29,39,37,25,0,1,1,2,3
2,29,20,37,25,0,2,1,2,3
2,29,8,37,25,0,3,1,2,3
2,29,54,37,25,0,2,1,2,3
2,29,10,37,25,0,1,2,2,3
2,29,7,37,25,0,3,1,2,3
2,29,6,37,25,0,1,1,2,3
2,29,24,37,25,0,2,1,2,3
2,29,9,37,25,0,1,1,2,3
2,29,18,37,25,0,3,1,2,3
2,29,9,37,25,0,1,11,2,3
2,29,16,37,25,0,3,1,2,3
2,29,29,37,25,0,3,1,2,3
2,29,2,37,25,0,1,5,2,3
2,29,12,37,25,0,3,1,2,3
2,29,21,37,25,0,2,1,2,3
2,29,19,37,25,0,3,1,2,3
2,29,1,37,25,0,1,11,2,3
2,29,8,37,25,0,3,2,2,3
2,29,24,37,25,0,3,11,2,3
2,29,15,37,25,0,3,1,2,3
2,29,36,37,25,0,2,11,2,3
2,29,24,37,25,0,3,1,2,3
2,29,22,37,25,0,3,1,2,3
2,29,6,37,25,0,2,1,2,3
2,29,11,37,25,0,1,1,2,3
3,29,7,37,25,0,1,5,2,3
3,29,31,37,25,0,2,1,2,3
3,29,16,37,25,0,3,1,2,3
3,29,36,37,25,0,3,1,2,3
3,29,12,37,25,0,3,2,2,3
3,29,29,37,25,0,3,11,2,3
3,29,16,37,25,0,3,5,2,3
3,29,29,37,25,0,2,1,2,3
3,29,29,37,25,0,1,11,2,3
3,29,15,37,25,0,2,1,2,3
3,29,21,37,25,0,2,1,2,3
3,29,21,37,25,0,3,1,2,3
3,29,9,37,25,0,1,5,2,3
3,29,36,37,25,0,3,1,2,3
3,29,28,37,25,0,2,1,2,3
3,29,57,37,25,0,2,1,2,3
3,29,1,37,25,0,3,1,2,3
3,29,12,37,25,0,3,1,2,3
3,29,14,37,25,0,3,5,2,3
3,29,23,37,25,0,3,1,2,3
3,29,8,37,25,0,3,5,2,3
3,29,24,37,25,0,3,1,2,3
3,29,15,37,25,0,3,1,2,3
3,29,16,37,25,0,2,1,2,3
3,29,42,37,25,0,3,1,2,3
3,29,18,37,25,0,2,1,2,3
3,29,49,37,25,0,2,1,2,3
3,29,11,37,25,0,1,5,2,3
3,29,11,37,25,0,1,1,2,3
3,29,19,37,25,0,2,1,2,3
3,29,41,37,25,0,2,1,2,3
3,29,34,37,25,0,3,11,2,3
3,29,17,37,25,0,1,1,2,3
3,29,5,37,25,0,3,1,2,3
3,29,15,37,25,0,1,1,2,3
3,29,14,37,25,0,3,5,2,3
3,29,4,37,25,0,3,1,2,3
3,29,16,37,25,0,3,1,2,3
3,29,7,37,25,0,3,1,2,3
3,29,1,37,25,0,1,11,2,3
3,29,8,37,25,0,2,1,2,3
3,29,28,37,25,0,2,11,2,3
3,29,12,37,25,0,3,1,2,3
3,29,20,37,25,0,2,1,2,3
3,29,10,37,25,0,1,1,2,3
3,29,18,37,25,0,1,5,2,3
3,29,17,37,25,0,1,1,2,3
3,29,4,37,25,0,2,1,2,3
3,29,24,37,25,0,3,1,2,3
3,29,28,37,25,0,3,1,2,3
3,29,22,37,25,0,2,1,2,3
3,29,5,37,25,0,1,11,2,3
3,29,47,37,25,0,2,1,2,3
3,29,13,37,25,0,2,1,2,3
3,29,30,37,25,0,2,1,2,3
3,29,11,37,25,0,2,1,2,3
3,29,28,37,25,0,2,1,2,3
3,29,26,37,25,0,3,1,2,3
3,29,21,37,25,0,3,1,2,3
3,29,46,37,25,0,2,1,2,3
3,29,6,37,25,0,3,1,2,3
3,29,18,37,25,0,3,1,2,3
3,29,26,37,25,0,3,1,2,3
3,29,20,37,25,0,2,2,2,3
3,29,24,37,25,0,3,1,2,3
1,30,14,14,38,0,2,1,1,1
1,30,36,14,38,1,3,1,1,1
1,30,16,14,38,1,3,1,1,1
1,30,27,14,38,1,3,1,1,1
1,30,7,14,38,1,1,1,1,1
1,30,30,14,38,1,3,1,1,1
1,30,8,14,38,0,1,1,1,1
1,30,28,14,38,1,3,1,1,1
1,30,26,14,38,1,3,5,1,1
1,30,9,14,38,0,3,1,1,1
1,30,12,14,38,1,1,1,1,1
1,30,14,14,38,1,3,1,1,1
1,30,31,14,38,0,2,1,1,1
1,30,27,14,38,0,2,1,1,1
1,30,26,14,38,0,2,1,1,1
1,30,29,14,38,1,2,1,1,1
1,30,34,14,38,1,2,1,1,1
1,30,2,14,38,0,3,1,1,1
1,30,37,14,38,1,2,1,1,1
1,30,12,14,38,1,3,8,1,1
1,30,12,14,38,0,3,1,1,1
1,30,25,14,38,0,3,1,1,1
1,30,23,14,38,0,2,1,1,1
1,30,32,14,38,0,2,1,1,1
1,30,24,14,38,1,2,1,1,1
1,30,42,14,38,0,2,1,1,1
1,30,8,14,38,1,1,5,1,1
1,30,28,14,38,0,3,1,1,1
1,30,8,14,38,0,1,1,1,1
1,30,39,14,38,1,3,1,1,1
1,30,32,14,38,1,3,1,1,1
1,30,40,14,38,1,2,1,1,1
1,30,20,14,38,0,3,1,1,1
1,30,17,14,38,0,2,1,1,1
1,30,6,14,38,0,3,1,1,1
1,30,41,14,38,0,2,1,1,1
1,30,31,14,38,1,3,7,1,1
1,30,36,14,38,1,2,1,1,1
1,30,22,14,38,0,3,1,1,1
1,30,6,14,38,1,3,1,1,1
1,30,37,14,38,1,2,1,1,1
1,30,34,14,38,0,2,1,1,1
1,30,31,14,38,1,2,1,1,1
1,30,22,14,38,1,3,1,1,1
1,30,28,14,38,1,2,1,1,1
1,30,25,14,38,0,3,1,1,1
1,30,21,14,38,1,3,1,1,1
1,30,25,14,38,0,2,1,1,1
1,30,25,14,38,1,3,1,1,1
1,30,42,14,38,1,2,1,1,1
1,30,15,14,38,1,1,1,1,1
1,30,18,14,38,0,2,1,1,1
1,30,2,14,38,0,3,1,1,1
1,30,39,14,38,1,2,1,1,1
1,30,31,14,38,1,2,1,1,1
1,30,46,14,38,1,2,1,1,1
1,30,42,14,38,1,2,1,1,1
1,30,21,14,38,1,3,1,1,1
1,30,30,14,38,1,2,1,1,1
1,30,23,14,38,1,3,1,1,1
1,30,18,14,38,0,2,1,1,1
1,30,48,14,38,1,2,9,1,1
1,30,33,14,38,1,2,1,1,1
1,30,14,14,38,0,3,1,1,1
1,30,43,14,38,1,2,1,1,1
1,30,28,14,38,1,2,1,1,1
1,30,31,14,38,0,2,11,1,1
1,30,33,14,38,0,3,1,1,1
1,30,21,14,38,0,3,1,1,1
1,30,32,14,38,0,3,1,1,1
1,30,14,14,38,1,3,1,1,1
1,30,24,14,38,0,2,1,1,1
1,30,23,14,38,0,3,1,1,1
1,30,35,14,38,1,2,1,1,1
1,30,26,14,38,1,2,1,1,1
1,30,14,14,38,0,1,5,1,1
1,30,36,14,38,0,2,1,1,1
1,30,20,14,38,1,3,1,1,1
1,30,32,14,38,1,2,1,1,1
1,30,38,14,38,1,3,1,1,1
1,30,24,14,38,0,2,1,1,1
1,30,8,14,38,1,3,1,1,1
1,30,34,14,38,0,2,1,1,1
1,30,26,14,38,1,3,1,1,1
1,30,32,14,38,1,2,1,1,1
1,30,34,14,38,0,2,1,1,1
1,30,22,14,38,0,2,1,1,1
1,30,32,14,38,1,3,1,1,1
1,30,9,14,38,1,3,1,1,1
1,30,21,14,38,0,2,1,1,1
1,30,1,14,38,1,3,1,1,1
1,30,24,14,38,0,3,1,1,1
2,30,30,19,30,1,3,1,1,1
2,30,26,19,30,1,2,1,1,1
2,30,24,19,30,1,3,1,1,1
2,30,16,19,30,0,3,1,1,1
2,30,24,19,30,1,2,1,1,1
2,30,3,19,30,0,3,1,1,1
2,30,31,19,30,1,3,1,1,1
2,30,20,19,30,0,3,1,1,1
2,30,23,19,30,1,3,1,1,1
2,30,35,19,30,1,2,1,1,1
2,30,2,19,30,1,3,1,1,1
2,30,24,19,30,0,3,1,1,1
2,30,12,19,30,0,1,1,1,1
2,30,31,19,30,1,1,1,1,1
2,30,1,19,30,1,3,1,1,1
2,30,22,19,30,1,2,1,1,1
2,30,31,19,30,0,2,1,1,1
2,30,15,19,30,0,2,1,1,1
2,30,37,19,30,0,2,1,1,1
2,30,27,19,30,0,3,1,1,1
2,30,23,19,30,0,3,1,1,1
2,30,26,19,30,1,3,1,1,1
2,30,32,19,30,1,2,1,1,1
2,30,15,19,30,1,3,1,1,1
2,30,25,19,30,0,2,1,1,1
2,30,5,19,30,1,3,1,1,1
2,30,6,19,30,0,3,1,1,1
2,30,16,19,30,0,2,1,1,1
2,30,23,19,30,0,2,1,1,1
2,30,37,19,30,1,2,1,1,1
2,30,33,19,30,0,3,1,1,1
2,30,4,19,30,0,1,1,1,1
2,30,31,19,30,0,3,1,1,1
2,30,19,19,30,1,2,1,1,1
2,30,23,19,30,0,2,1,1,1
2,30,25,19,30,0,2,1,1,1
2,30,30,19,30,1,3,1,1,1
2,30,25,19,30,0,2,1,1,1
2,30,23,19,30,1,3,1,1,1
2,30,22,19,30,0,2,1,1,1
2,30,28,19,30,1,3,1,1,1
2,30,27,19,30,0,2,1,1,1
2,30,14,19,30,1,3,1,1,1
2,30,15,19,30,0,3,1,1,1
2,30,1,19,30,0,2,1,1,1
2,30,24,19,30,0,2,1,1,1
2,30,22,19,30,0,3,1,1,1
2,30,23,19,30,0,2,5,1,1
2,30,11,19,30,0,3,1,1,1
2,30,21,19,30,0,3,1,1,1
2,30,11,19,30,0,3,1,1,1
2,30,19,19,30,1,2,1,1,1
2,30,5,19,30,0,1,1,1,1
2,30,27,19,30,1,3,9,1,1
2,30,24,19,30,1,1,1,1,1
2,30,30,19,30,0,3,1,1,1
2,30,30,19,30,1,2,1,1,1
2,30,21,19,30,0,2,5,1,1
2,30,26,19,30,0,2,1,1,1
2,30,21,19,30,0,3,1,1,1
2,30,4,19,30,0,3,1,1,1
2,30,38,19,30,1,3,1,1,1
2,30,15,19,30,1,1,1,1,1
2,30,28,19,30,1,2,1,1,1
2,30,34,19,30,1,3,1,1,1
2,30,12,19,30,1,3,1,1,1
2,30,14,19,30,0,1,1,1,1
2,30,18,19,30,0,3,1,1,1
3,30,36,19,31,0,3,1,1,1
3,30,27,19,31,0,3,1,1,1
3,30,15,19,31,0,3,1,1,1
3,30,8,19,31,0,1,1,1,1
3,30,19,19,31,0,3,1,1,1
3,30,19,19,31,0,3,1,1,1
3,30,16,19,31,1,3,1,1,1
3,30,21,19,31,0,3,1,1,1
3,30,22,19,31,1,3,1,1,1
3,30,20,19,31,0,2,1,1,1
3,30,25,19,31,1,3,1,1,1
3,30,26,19,31,0,2,1,1,1
3,30,30,19,31,0,2,1,1,1
3,30,26,19,31,0,3,1,1,1
3,30,26,19,31,1,3,1,1,1
3,30,27,19,31,0,3,5,1,1
3,30,21,19,31,0,2,1,1,1
3,30,1,19,31,1,3,1,1,1
3,30,28,19,31,0,3,1,1,1
3,30,24,19,31,1,2,1,1,1
3,30,5,19,31,0,3,1,1,1
3,30,22,19,31,0,3,1,1,1
3,30,18,19,31,0,3,1,1,1
3,30,23,19,31,0,3,1,1,1
3,30,39,19,31,1,2,1,1,1
3,30,34,19,31,1,2,1,1,1
3,30,15,19,31,1,3,1,1,1
3,30,6,19,31,0,3,1,1,1
3,30,20,19,31,0,1,1,1,1
3,30,23,19,31,1,3,1,1,1
3,30,29,19,31,1,3,1,1,1
3,30,12,19,31,0,2,1,1,1
3,30,14,19,31,1,3,1,1,1
3,30,20,19,31,1,3,1,1,1
3,30,4,19,31,0,2,1,1,1
3,30,22,19,31,0,3,1,1,1
3,30,16,19,31,1,3,1,1,1
3,30,24,19,31,0,2,1,1,1
3,30,10,19,31,1,3,5,1,1
3,30,27,19,31,0,3,7,1,1
3,30,30,19,31,1,3,1,1,1
3,30,15,19,31,0,3,1,1,1
3,30,34,19,31,0,3,1,1,1
3,30,22,19,31,1,2,1,1,1
